url,product_name,quantity,packaging,brands,categories_en,labels_en,stores,countries_en,ingredients_text,serving_size,main_category_en,image_url,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,fruits-vegetables-nuts_100g
http://world-en.openfoodfacts.org/product/20003548/choco-nussa,Choco nussa,400 g,"Glas,70 GL,Vidro",Choco nussa,"Spreads,Breakfasts,Sweet spreads,fr:Pâtes à tartiner,Chocolate spreads,de:Pates-a-tartiner","German Agricultural Society,Sustainable farming,UTZ Certified,2015 Gold medal of the German Agricultural Society,Gold medal of the German Agricultural Society,UTZ Certified Cacao",Lidl,"Germany,Portugal,Spain","Zucker, Rapsöl, 13% Haselnüsse, Palmöl, 7,5% fettarmes Kakaopulver, _Magermilchpulver_, Emulgator: Sonnenblumenlecithine",20 g,Spreads,http://en.openfoodfacts.org/images/products/20003548/front.11.400.jpg,2330.0,35.6,7.3,51.9,50.1,3.6,6.0,0.15,0.059055118,
http://world-en.openfoodfacts.org/product/20003555/choco-duo-mister-choc,Choco Duo,750 g,70 GL,Mister Choc,"Spreads,Breakfasts,Sweet spreads,fr:Pâtes à tartiner,Chocolate spreads","German Agricultural Society,Sustainable farming,UTZ Certified,2015 Gold medal of the German Agricultural Society,Gold medal of the German Agricultural Society,UTZ Certified Cacao",Lidl,"Germany,Italy","Zucker, Rapsöl, Palmöl, 5,5% _Magermilchpulver_, _Süßmolkenpulver_, 2,5% fettarmes Kakaopulver, 1% _Haselnüsse_, Emulgator: Sonnenblumenlecithine",20 g,Spreads,http://en.openfoodfacts.org/images/products/20003555/front.8.400.jpg,2382.0,36.4,8.4,57.2,56.9,,3.2,0.2,0.078740157,
http://world-en.openfoodfacts.org/product/20004002/haltbare-vollmilch-landfein,Haltbare Vollmilch,1 l,"Tetra Brik Aseptic,84",Landfein,"Dairies,Milks,Homogenized milks,Pasteurised milks,UHT milks,Whole milks","German Agricultural Society,2015 Gold medal of the German Agricultural Society,Gold medal of the German Agricultural Society",NORMA,Germany,"H-Vollmilch ultrahocherhitzt homogenisiert 3,5% Fett",250 ml,Dairies,http://en.openfoodfacts.org/images/products/20004002/front.7.400.jpg,267.0,3.5,2.3,4.8,4.8,0.0,3.3,0.13,0.051181102,
http://world-en.openfoodfacts.org/product/20004101/cogumelos-laminados-freshona,Cogumelos laminados,290 g,"Conserva,#40 FE",Freshona,"Plant-based foods and beverages,Plant-based foods,Fresh foods,Fresh plant-based foods,Mushrooms and their products,Mushrooms,Champignon mushrooms,Sliced champignon mushrooms,pt:Pflanzliche-lebensmittel,pt:Pflanzliche-lebensmittel-und-getranke",,Lidl,"Germany,Portugal","cogumelos, água, sal, regulador de acidez: ácido cítrico, antioxidante: ácido ascórbico.",,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20004101/front.3.400.jpg,76.0,0.4,0.1,0.2,0.1,,2.1,0.63,0.248031496,
http://world-en.openfoodfacts.org/product/20004132/tomates-pelees-en-morceaux-nostia,Tomates pelées en morceaux,400 g,"Boîte,Conserve,Métal,40 FE,stück,Dose,Artikel","Nostia,Freshona","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Vegetables based foods,Canned plant-based foods,Canned vegetables,Tomatoes and tomato products,Canned tomatoes,Peeled tomatoes",fr:Muries-au-soleil,Lidl,"France,Germany","Tomates pelées 63%, jus de tomates 39.6%, correcteur d'acidité : acide citrique.",100 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20004132/front.16.400.jpg,88.0,0.2,0.1,3.6,2.7,0.0,0.7,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/20005320/kondensmilch-landfein,Kondensmilch,340 g 319 ml,84,Landfein,"Dairies,Milks,Condensed milks","German Agricultural Society,FSC,2014 Gold medal of the German Agricultural Society,FSC-C020428,Gold medal of the German Agricultural Society",NORMA,Germany,"_Kondensmilch_ wärmebehandelt, 7,5% Fett, 17,5% fettfreie Milchtrockenmasse",10 g,Dairies,http://en.openfoodfacts.org/images/products/20005320/front.7.400.jpg,553.0,7.5,5.3,10.2,10.2,0.0,6.0,0.28,0.11023622,
http://world-en.openfoodfacts.org/product/20005382/sprits-pur-beurre-sondey,Sprits Pur beurre ,400 g,"Boîte,Carton,plastique,05,21","Sondey,Lidl","Sugary snacks,Biscuits and cakes,Biscuits,fr:Biscuits-au-beurre,fr:Sprits","Green Dot,Pure butter",Lidl,France,"Farine de _blé_, _beurre_ concentré (26,5%) (soit 32% en beurre reconstitué), sucre, _uf_ entier de poules élevées au sol, sel.",Deux biscuits (40 g),Sugary snacks,http://en.openfoodfacts.org/images/products/20005382/front.20.400.jpg,2304.0,31.0,21.0,62.0,24.0,2.4,4.9,0.18,0.070866142,
http://world-en.openfoodfacts.org/product/20005535/gaufrettes-roulees-au-chocolat-au-lait-sondey,Gaufrettes roulées au chocolat au lait,125g,"Carton,carton,05",Sondey,"Sugary snacks,Biscuits and cakes,Biscuits,Waffles,Chocolate biscuits,Wafers","German Agricultural Society,Sustainable farming,UTZ Certified,de:DLG Jährlich Prämiert,UTZ Certified Cacao",LIDL,"France,Germany","Farine de _blé_, sucre, huiles végétales (huile de palme et de palmiste), beurre de cacao, _lait_ écrémé en poudre, pâte de cacao, lactosérum (_lait_), beurre concentré (_lait_), jaune d'_oeuf_ en poudre, émulsifiant : lécithine de tournesol ; sel, _lait_ entier en poudre, poudre à lever : carbonates de sodium ; _lactose_, épice, arôme naturel de vanille, arôme naturel de vanille avec d'autres arômes naturels.",21 g,Sugary snacks,http://en.openfoodfacts.org/images/products/20005535/front.12.400.jpg,2230.0,29.4,20.3,60.3,36.4,,5.9,0.47,0.18503937,
http://world-en.openfoodfacts.org/product/20005726/studentenfutter-classic-alesto,Studentenfutter Classic,200 g,"VerpackV-5,VerpackV-PP",Alesto,de:Studentenfutter,,LIDL,Germany,"40% Sultaninen (Sultaninen, Sonnenblumenöl), 20% _Haselnusskerne_, 15% _Walnusskerne_, 10% _Mandeln_ blanchiert, 10% _Paranusskerne_, 5% _Cashewkerne_.",,de:Studentenfutter,http://en.openfoodfacts.org/images/products/20005726/front.5.400.jpg,2124.0,35.4,4.4,33.0,32.2,6.4,11.9,0.04,0.015748031,
http://world-en.openfoodfacts.org/product/20005825/milk-chocolate-fin-carre,milk chocolate,100 g,"Plastique,Tablette,05 pp,plastique,Packung(en),?",Fin Carré,"Sugary snacks,Chocolates,Milk chocolates","Sustainable farming,UTZ Certified",Lidl,France,,16.7g,Sugary snacks,http://en.openfoodfacts.org/images/products/20005825/front.7.400.jpg,2216.0,29.6,18.7,58.4,57.6,2.8,6.2,0.254,0.1,
http://world-en.openfoodfacts.org/product/20005917/choco-softies-mister-choc,Choco Softies,300 g,"21 PAP,Karton,Kunststoff",Mister Choc,de:Schaumkusse,"German Agricultural Society,Sustainable farming,UTZ Certified,de:DLG Jährlich Prämiert,UTZ Certified Cacao",LIDL,Germany,"Glukose-Fruktose-Sirup, 28% Schokolade (Zucker, Kakaomasse, Kakaobutter, Emulgatoren: Sonnenblumenlecithine, Polyglycerin-Polyricinoleat; natürliches Aroma), Wasser, Waffel (_Weizenmehl_, Palmöl, Emulgator: Sonnenblumenlecithine; Backtriebmittel: Natriumcarbonate; Speisesalz), _Hühnereitrockeneiweiß_, Feuthaltemittel: Sorbit; Geliermittel: Agar-Agar; Speisesalz, natürliches Aroma",25 g,de:Schaumkusse,http://en.openfoodfacts.org/images/products/20005917/front.9.400.jpg,1600.0,10.0,6.0,68.8,46.2,,2.9,0.12,0.047244094,
http://world-en.openfoodfacts.org/product/20006006/eucalyptus-menthol-bonbons-nordland,Eucalyptus-Menthol Bonbons,250 g,"Envoltorio de plástico,Bolsa de plástico,Point vert,Ecoponto azul,PP 5","Nordland,Nord Fresh,Lidl Stiftung & Co. KG,Schwarz Beteiligungs GmbH","Sugary snacks,Confectioneries,Candies",Green Dot,Lidl,"France,Spain","Sucre, sirop de glucose, 0,13% huile d'eucalyptus, 0,10% menthol, colorants: complexes cuivre-chlorophylles et cuivre-chlorophillines; extrait de curcuma",3 caramelos 15 g,Sugary snacks,http://en.openfoodfacts.org/images/products/20006006/front.5.400.jpg,1644.0,0.0,0.0,96.7,68.9,0.0,0.0,0.0,0.0,
http://world-en.openfoodfacts.org/product/20006419/sussstofftabletten-cologran-lidl,Süssstofftabletten Cologran,72 g e,"Plastique,Boîte,06",Lidl,"Sweeteners,Food additives,Sugar substitutes,Artificial sugar substitutes",Green Dot,Lidl,France,"Sladniki : substacje stodzace cycliaminiany, sacharyny, regulator kwasosci : weglany sodu, kwas: cytryniany sodu, laktoza.",,Sweeteners,http://en.openfoodfacts.org/images/products/20006419/front.3.400.jpg,84.0,0.0,0.0,0.2,0.2,0.0,0.0,34.15,13.44488189,
http://world-en.openfoodfacts.org/product/20007973/jus-d-orange-solevita,Jus d'orange,1.5 l,"Tetrapack,tetrapack,84",Solevita,"Plant-based foods and beverages,Beverages,Plant-based foods,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices and nectars,Fruit juices,Concentrated fruit juices,Orange juices,Concentrated orange juices,Non-Alcoholic beverages","FSC,Rainforest Alliance,fr:Fresenius",Lidl,"France,Germany",Jus d'orange à base de concentré 100%,250ml,Fruit juices,http://en.openfoodfacts.org/images/products/20007973/front.5.400.jpg,186.0,0.2,0.1,9.0,9.0,,0.7,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/20007997/boisson-au-jus-d-orange-solevita,Boisson au Jus d'Orange,20 cl e,"Brique,Carton,Plastique,84","Solevita,Plein Sud,Lidl","Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Non-sugared beverages,Sugared beverages","FSC,FSC-C020428,FSC Mix,Green Dot",Lidl,France,"Eau, jus d'orange à base de concentré (17%), sucre, jus de citron à base de concentré (3%), antioxydant : acide ascorbique, arôme naturel.",20 cl,Beverages,http://en.openfoodfacts.org/images/products/20007997/front.6.400.jpg,162.0,0.01,0.01,9.1,9.1,0.1,0.1,0.03,0.011811024,20.0
http://world-en.openfoodfacts.org/product/20008024/apfel-direkt-gepresst-solevita,Apfel direkt gepresst,1 l,"SIG,combibloc,84,packung",Solevita,"Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices and nectars,Fruit juices,Apple juices,Non-Alcoholic beverages","FSC,FSC-C020428",Lidl,Germany,"Naturtrüber Apfelsaft, Antioxidationsmittel: Ascorbinsäure",250 ml,Fruit juices,http://en.openfoodfacts.org/images/products/20008024/front.7.400.jpg,219.0,0.5,0.1,11.0,10.5,,0.5,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/20008826/schnittlauch-goldessa,Schnittlauch,125 g,01 PET,Goldessa,"Dairies,Cheeses,Cream cheeses",,LIDL,Germany,"Frischkäse, 1% Schnittlauch, Speisesalz, Speisegelatine, Stabilisator: Johannisbrotkernmehl; Weißer Pfeffer, Konservierungsstoff: Sorbinsäure",,Dairies,http://en.openfoodfacts.org/images/products/20008826/front.5.400.jpg,1239.0,28.1,17.9,2.6,2.1,,8.7,0.7,0.275590551,
http://world-en.openfoodfacts.org/product/20009380/pfirsich-lord-nelson,Pfirsich,400 g,VerpackV-1,Lord Nelson,de:Instant-teegetrank,,,Germany,,20 g,de:Instant-teegetrank,http://en.openfoodfacts.org/images/products/20009380/front.7.400.jpg,169.0,0.1,0.1,9.5,9.5,0.1,0.1,0.254,0.1,
http://world-en.openfoodfacts.org/product/20009816/frischkase-krauter-penny,Frischkäse Kräuter,300 g,"05 PP,?",Penny,"Dairies,Cheeses,Cream cheeses",,Penny,Germany,"_Frischkäse_, Speisesalz, Petersilie, Meerrettichzubereitung (Meerrettich, Wasser, Rapsöl, Speisesalz), Knoblauchgranulat, natürliches Knoblaucharoma, weißer Pfeffer, Säureregulator Citronensäure",20 g,Dairies,http://en.openfoodfacts.org/images/products/20009816/front.12.400.jpg,1005.0,23.5,15.0,3.2,2.9,,4.4,1.2,0.472440945,
http://world-en.openfoodfacts.org/product/20009885/frischkase-penny,Frischkäse,300 g,"05 PP,?",Penny,"Dairies,Cheeses,Cream cheeses",,Penny,Germany,"_Frischkäse_, Speisesalz",20 g,Dairies,http://en.openfoodfacts.org/images/products/20009885/front.9.400.jpg,1039.0,24.5,15.6,3.0,3.0,,4.5,0.8,0.31496063,
http://world-en.openfoodfacts.org/product/20012540/katenschinken-dulano,Katenschinken,250 g,"07,Kunststoff,packung","Dulano,Hans Adler OHG","Meats,Prepared meats,Hams","Gluten-free,No lactose",LIDL,Germany,"Schweinefleisch, SPeisesalz, Gewürzextrakte, Dextrose, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit; Tannenrauch",,Meats,http://en.openfoodfacts.org/images/products/20012540/front.5.400.jpg,986.0,17.0,7.0,1.0,0.8,,20.0,5.5,2.165354331,
http://world-en.openfoodfacts.org/product/20012588/salami-gebirgsjager,Salami,200 g,"07,Kunststoff","Gebirgsjäger,Böklunder","Meats,Prepared meats,fr:Saucissons,Salami",,Lidl,"France,Germany","Schweinefleisch, Speisesalz, Dextrose, Glukosesirup, Gewürze, färbendes Lebensmittel Rote Bete, Antloxidatlonsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrlt; Reifungskultur, Buchenholzrauch",,Meats,http://en.openfoodfacts.org/images/products/20012588/front.5.400.jpg,1265.0,25.0,10.0,1.0,0.9,,19.0,3.5,1.377952756,
http://world-en.openfoodfacts.org/product/20012595/jambon-cuit-sans-couenne-dulano,Jambon cuit sans couenne,200 g,"Barquette,Plastique,07","Dulano,Gebirgsjäger","Meats,Prepared meats,Hams,White hams,fr:Fleisch,fr:Schinken","fr:Glutenfrei,fr:Lactosefrei",Lidl,"France,Germany","viande de porc reconstituée, sel, dextrose, stabilisant : diphosphates, antioxydant : ascorbate de sodium, conservateur : nitrite de sodium.",,Meats,http://en.openfoodfacts.org/images/products/20012595/front.3.400.jpg,418.0,2.0,0.8,1.0,0.9,0.5,19.0,2.286,0.9,
http://world-en.openfoodfacts.org/product/20012946/bockwurst-saint-alby,Bockwurst,500 g e,"07,Kunststoff,Frais,plastique","Saint Alby,Gebirgsjäger","Meats,Prepared meats,Sausages","Gluten-free,No lactose",,"France,Germany","81% Schweinefleisch, Trinkwasser, Nitritpökelsalz (Speisesalz, Konservierungsstoff: Natriumnitrit), Gewürze, Dextrose, Gewürzextrakte, Stabilisator: Diphosphate; Antioxidationsmittel: Ascorbinsäure; Naturdarm (Schwein), Buchenholzrauch.",100 g,Meats,http://en.openfoodfacts.org/images/products/20012946/front.4.400.jpg,1165.0,25.0,9.9,2.0,1.0,0.0,12.0,1.94,0.763779528,
http://world-en.openfoodfacts.org/product/20013639/vitador-magarine-vita-d-or,VitaDor Magarine,500 g,"05 PP,05 pp,packung,?",Vita D'or,"Plant-based foods and beverages,Plant-based foods,Spreads,Salted spreads,Plant-based spreads,Fats,Spreadable fats,Vegetable fats,Margarines,fr:Streichfette",,LIDL,Germany,"61,8% Sonnenblumenöl, Wasser, 13,2% Sonnenblumenöl gehärtet, Kokosfett, Emulgatoren: Lecithine, Mono- und Digiyceride von Speisefettsäuren (E471); 0,2% Speisesalz, natürliches Aroma, Säuerungsmittel: Citronensäure; Vitamin A, Vitamin D, Farbstoff: Carotin.",10 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20013639/front.7.400.jpg,2960.0,80.0,21.0,0.0,0.0,,0.0,0.2,0.078740157,
http://world-en.openfoodfacts.org/product/20014254/kase-aufschnitt-milbona,Käse-Aufschnitt,250 g,"07 O,Kunststoff,Beutel",Milbona,"Dairies,Cheeses",,LIDL,Germany,"_Kuhmilch_,Speisesalz, Käsereikulturen, mikrobielles Lab, Farbstoff: Carotin",,Dairies,http://en.openfoodfacts.org/images/products/20014254/front.5.400.jpg,1335.0,24.0,15.0,0.3,0.3,,26.0,1.6,0.62992126,
http://world-en.openfoodfacts.org/product/20014384/cacahuetes-grillees-salees-alesto,Cacahuètes grillées & salées,250 g,"fr:Sachet alu plastifié,en:Green dot,en:O 07",Alesto,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Salty snacks,Nuts and their products,Nuts,Peanuts,Roasted nuts,Roasted peanuts,es:Cacahuetes-salees,es:Fruits-a-coque-sales",Green Dot,Lidl,"France,Spain","_Cacahuètes_, huile végétale (palme, tournesol), sel",25 g,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/20014384/front.18.400.jpg,2602.0,50.3,9.1,13.5,5.4,6.7,25.0,1.0,0.393700787,
http://world-en.openfoodfacts.org/product/20020620/tiramisu-2-pots-kingfrais,Tiramisu (2 Pots),160 g (2 pots de 80 g),"Frais,Pot,Opercule,Plastique,Etui,Carton,Point vert,frais,21 PAP,04 PE-LD,05 PP,?","KingFrais,Lidl Stiftung & Co. KG,Italiamo","Fresh foods,Dairies,Desserts,Dairy desserts,Tiramisu,de:Cuisine-italienne,de:Desserts-italiens,de:Desserts-patissiers,de:Desserts-patissiers-au-mascarpone","Green Dot,Made in Italy,de:Eco-emballages",Lidl,"France,Germany","Lait écrémé, crème, mascarpone (15 %) (crème, lait, correcteur dacidité : acide lactique), sirop de glucose, sucre, biscuit (10 %) (farine de blé, sucre, ufs, amidon de pomme de terre, matière grasse végétale, émulsifiant : mono- et diglycérides d'acides gras ; poudre à lever : diphosphate disodique, carbonate acide de sodium ; sel), matière grasse végétale, alcool éthylique (1,5 %), préparation au cacao (1 %) (cacao (43 %), dextrose, amidon de blé, sucre, matière grasse végétale), jaune duf, oligofructose, café soluble   (0,6 %), vin de Marsala (0,5 %), épaississants : carraghénanes, gomme xanthane ; émulsifiant : mono- et diglycérides d'acides gras ; arôme naturel de café, arôme naturel, correcteur dacidité : acide citrique   arôme naturel de vanille. ",80 g (1 pot),Fresh foods,http://en.openfoodfacts.org/images/products/20020620/front.15.400.jpg,1319.0,19.2,14.0,29.1,13.5,1.8,3.1,0.2032,0.08,
http://world-en.openfoodfacts.org/product/20023218/sauce-tomate-combino,Sauce Tomate,420g 400ml,"verre,Glas,97",Combino,"Groceries,Sauces,Tomato sauces",,Lidl,"France,Germany","tomates concassées 70%, double concentré de tomates 9%, oignons 6%, carottes, huile de tournesol, sucre, sel, amidon modifié de maïs",,Groceries,http://en.openfoodfacts.org/images/products/20023218/front.14.400.jpg,250.0,2.9,0.4,5.4,5.4,3.4,1.4,1.1176,0.44,
http://world-en.openfoodfacts.org/product/20023591/feines-in-aspik-gut-langenhof,Feines in Aspik,200 g,"7 O,Plastik",Gut Langenhof,"Meats,Prepared meats,Sausages","German Agricultural Society,2015 Gold medal of the German Agricultural Society,Gold medal of the German Agricultural Society,de:Fettarm",Norma,Germany,"Putenfleisch 53%, Trinkwasser, Kräuteressig aus Branntwein (Branntweinessig, Kräuter- und Gewürzextrakte), Speisegelatine (Schwein), Gurkenwürfel 3,5%, Paprikastreifen 3,5%, Speisesalz, Dextrose, Gewürzextrakte, Stabilisator: Triphosphate; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit",17 g,Meats,http://en.openfoodfacts.org/images/products/20023591/front.5.400.jpg,400.0,2.0,0.8,3.0,2.0,0.4,16.0,2.25,0.885826772,
http://world-en.openfoodfacts.org/product/20024581/emmentaler-gerieben-milbona,Emmentaler gerieben,200 g,07 O,Milbona,"Dairies,Cheeses,Cooked pressed cheeses,Cow Cheeses,Emmentaler,Grated cheese,Grated emmentaler",,LIDL,Germany,"pasteurisierte Kuhmilch, mikrobieller Labaustauschstoff",50 g,Dairies,http://en.openfoodfacts.org/images/products/20024581/front.5.400.jpg,1612.0,29.5,21.0,0.1,0.1,,30.5,1.0,0.393700787,
http://world-en.openfoodfacts.org/product/20024932/12-portions-a-la-creme-30-mg-goldessa,12 Portions à la crème (30 % MG),240 g (12 x 20 g),"Frais,Etui,Carton 21 (PAP),Papier,Aluminium 41 (ALU),frais","Goldessa,Lidl Stiftung & Co. KG","Fresh foods,Spreads,Salted spreads,Dairies,Cheeses,Cow Cheeses,French cheeses,Cheese spreads,Industrial cheese,Processed cheese","Green Dot,fr:Eco-emballages,fr:Produit-elabore-en-france",Lidl,France,"Fromage blanc (50 %) dans lequel (crème (50 %), lait (49 %), ferments lactiques), lait écrémé reconstitué, beurre, eau, protéines de lait, sels de fonte : polyphosphates, phosphate de sodium, citrate de potassium, sel.",20 g,Fresh foods,http://en.openfoodfacts.org/images/products/20024932/front.6.400.jpg,1289.0,30.0,21.0,2.0,2.0,0.7,8.5,1.27,0.5,
http://world-en.openfoodfacts.org/product/20034658/saumon-fume-de-norvege-sale-a-la-main-ocean-sea,Saumon Fumé de Norvège salé à la main,200 g,"Barquette en plastique,sous atmosphère protectrice,barquette en plastique,Artikel,07,Frais",Ocean sea,"Seafood,Fishes,Salmons,Smoked fishes,Smoked salmons,Smoked salmons from farming",,Lidl,France,"Saumon Atlantique (Salmo Salar), sel.",,Seafood,http://en.openfoodfacts.org/images/products/20034658/front.4.400.jpg,808.0,13.0,2.6,0.0,0.0,0.0,19.0,3.0,1.181102362,
